count(Paper);Country 1;Country 2;Journal;Category
23;Hungary;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Hungary;Romania;Journal of Parkinson's Disease;Medicine & Health
4;Hungary;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Hungary;Slovakia;Journal of Parkinson's Disease;Medicine & Health
22;Hungary;Spain;Journal of Parkinson's Disease;Medicine & Health
4;Hungary;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;Hungary;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Hungary;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Hungary;Turkey;Journal of Parkinson's Disease;Medicine & Health
9;Hungary;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
8;Hungary;United States;Journal of Parkinson's Disease;Medicine & Health
4;India;Iran;Journal of Parkinson's Disease;Medicine & Health
4;India;Israel;Journal of Parkinson's Disease;Medicine & Health
8;India;Jordan;Journal of Parkinson's Disease;Medicine & Health
4;India;Kuwait;Journal of Parkinson's Disease;Medicine & Health
4;India;Lebanon;Journal of Parkinson's Disease;Medicine & Health
4;India;Pakistan;Journal of Parkinson's Disease;Medicine & Health
12;India;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
4;India;South Korea;Journal of Parkinson's Disease;Medicine & Health
4;India;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
17;India;United States;Journal of Parkinson's Disease;Medicine & Health
4;Iran;Israel;Journal of Parkinson's Disease;Medicine & Health
8;Iran;Jordan;Journal of Parkinson's Disease;Medicine & Health
4;Iran;Kuwait;Journal of Parkinson's Disease;Medicine & Health
4;Iran;Lebanon;Journal of Parkinson's Disease;Medicine & Health
4;Iran;Pakistan;Journal of Parkinson's Disease;Medicine & Health
12;Iran;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
4;Iran;South Korea;Journal of Parkinson's Disease;Medicine & Health
42;Iran;Sweden;Journal of Parkinson's Disease;Medicine & Health
22;Iran;United States;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Italy;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Latvia;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Moldova;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Montenegro;Journal of Parkinson's Disease;Medicine & Health
7;Ireland;Netherlands;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Norway;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Poland;Journal of Parkinson's Disease;Medicine & Health
27;Ireland;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Romania;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Slovakia;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Spain;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Ireland;Turkey;Journal of Parkinson's Disease;Medicine & Health
98;Ireland;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
25;Ireland;United States;Journal of Parkinson's Disease;Medicine & Health
37;Israel;Italy;Journal of Parkinson's Disease;Medicine & Health
8;Israel;Jordan;Journal of Parkinson's Disease;Medicine & Health
4;Israel;Kuwait;Journal of Parkinson's Disease;Medicine & Health
4;Israel;Lebanon;Journal of Parkinson's Disease;Medicine & Health
44;Israel;Netherlands;Journal of Parkinson's Disease;Medicine & Health
4;Israel;Norway;Journal of Parkinson's Disease;Medicine & Health
4;Israel;Pakistan;Journal of Parkinson's Disease;Medicine & Health
7;Israel;Portugal;Journal of Parkinson's Disease;Medicine & Health
12;Israel;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
4;Israel;South Korea;Journal of Parkinson's Disease;Medicine & Health
8;Israel;Sweden;Journal of Parkinson's Disease;Medicine & Health
70;Israel;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
502;Israel;United States;Journal of Parkinson's Disease;Medicine & Health
12;Italy;Japan;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Latvia;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Mexico;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Moldova;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Montenegro;Journal of Parkinson's Disease;Medicine & Health
147;Italy;Netherlands;Journal of Parkinson's Disease;Medicine & Health
16;Italy;Norway;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Poland;Journal of Parkinson's Disease;Medicine & Health
137;Italy;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Romania;Journal of Parkinson's Disease;Medicine & Health
5;Italy;Russia;Journal of Parkinson's Disease;Medicine & Health
7;Italy;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Slovakia;Journal of Parkinson's Disease;Medicine & Health
8;Italy;Slovenia;Journal of Parkinson's Disease;Medicine & Health
4;Italy;South Africa;Journal of Parkinson's Disease;Medicine & Health
4;Italy;South Korea;Journal of Parkinson's Disease;Medicine & Health
76;Italy;Spain;Journal of Parkinson's Disease;Medicine & Health
88;Italy;Sweden;Journal of Parkinson's Disease;Medicine & Health
48;Italy;Switzerland;Journal of Parkinson's Disease;Medicine & Health
7;Italy;Thailand;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Italy;Turkey;Journal of Parkinson's Disease;Medicine & Health
290;Italy;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
468;Italy;United States;Journal of Parkinson's Disease;Medicine & Health
48;Japan;Sweden;Journal of Parkinson's Disease;Medicine & Health
106;Japan;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
194;Japan;United States;Journal of Parkinson's Disease;Medicine & Health
8;Jordan;Kuwait;Journal of Parkinson's Disease;Medicine & Health
8;Jordan;Lebanon;Journal of Parkinson's Disease;Medicine & Health
8;Jordan;Pakistan;Journal of Parkinson's Disease;Medicine & Health
24;Jordan;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
8;Jordan;South Korea;Journal of Parkinson's Disease;Medicine & Health
16;Jordan;United States;Journal of Parkinson's Disease;Medicine & Health
44;Kazakhstan;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
4;Kuwait;Lebanon;Journal of Parkinson's Disease;Medicine & Health
4;Kuwait;Pakistan;Journal of Parkinson's Disease;Medicine & Health
12;Kuwait;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
4;Kuwait;South Korea;Journal of Parkinson's Disease;Medicine & Health
8;Kuwait;United States;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Moldova;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Montenegro;Journal of Parkinson's Disease;Medicine & Health
7;Latvia;Netherlands;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Norway;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Poland;Journal of Parkinson's Disease;Medicine & Health
27;Latvia;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Romania;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Slovakia;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Spain;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Latvia;Turkey;Journal of Parkinson's Disease;Medicine & Health
11;Latvia;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
8;Latvia;United States;Journal of Parkinson's Disease;Medicine & Health
4;Lebanon;Pakistan;Journal of Parkinson's Disease;Medicine & Health
12;Lebanon;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
4;Lebanon;South Korea;Journal of Parkinson's Disease;Medicine & Health
8;Lebanon;United States;Journal of Parkinson's Disease;Medicine & Health
21;Luxembourg;Netherlands;Journal of Parkinson's Disease;Medicine & Health
13;Luxembourg;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Luxembourg;Sweden;Journal of Parkinson's Disease;Medicine & Health
11;Luxembourg;United States;Journal of Parkinson's Disease;Medicine & Health
23;Martinique;Switzerland;Journal of Parkinson's Disease;Medicine & Health
5;Martinique;United States;Journal of Parkinson's Disease;Medicine & Health
11;Mexico;Netherlands;Journal of Parkinson's Disease;Medicine & Health
13;Mexico;Peru;Journal of Parkinson's Disease;Medicine & Health
4;Mexico;South Korea;Journal of Parkinson's Disease;Medicine & Health
8;Mexico;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
23;Mexico;United States;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Montenegro;Journal of Parkinson's Disease;Medicine & Health
7;Moldova;Netherlands;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Norway;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Poland;Journal of Parkinson's Disease;Medicine & Health
27;Moldova;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Romania;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Slovakia;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Spain;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Moldova;Turkey;Journal of Parkinson's Disease;Medicine & Health
11;Moldova;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
8;Moldova;United States;Journal of Parkinson's Disease;Medicine & Health
7;Montenegro;Netherlands;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Norway;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Poland;Journal of Parkinson's Disease;Medicine & Health
27;Montenegro;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Romania;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Slovakia;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Spain;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Montenegro;Turkey;Journal of Parkinson's Disease;Medicine & Health
11;Montenegro;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
8;Montenegro;United States;Journal of Parkinson's Disease;Medicine & Health
15;Netherlands;New Zealand;Journal of Parkinson's Disease;Medicine & Health
25;Netherlands;Norway;Journal of Parkinson's Disease;Medicine & Health
30;Netherlands;Poland;Journal of Parkinson's Disease;Medicine & Health
209;Netherlands;Portugal;Journal of Parkinson's Disease;Medicine & Health
10;Netherlands;Romania;Journal of Parkinson's Disease;Medicine & Health
21;Netherlands;Russia;Journal of Parkinson's Disease;Medicine & Health
7;Netherlands;Serbia;Journal of Parkinson's Disease;Medicine & Health
23;Netherlands;Singapore;Journal of Parkinson's Disease;Medicine & Health
7;Netherlands;Slovakia;Journal of Parkinson's Disease;Medicine & Health
4;Netherlands;South Africa;Journal of Parkinson's Disease;Medicine & Health
9;Netherlands;South Korea;Journal of Parkinson's Disease;Medicine & Health
42;Netherlands;Spain;Journal of Parkinson's Disease;Medicine & Health
125;Netherlands;Sweden;Journal of Parkinson's Disease;Medicine & Health
22;Netherlands;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Netherlands;Taiwan;Journal of Parkinson's Disease;Medicine & Health
7;Netherlands;Tunisia;Journal of Parkinson's Disease;Medicine & Health
7;Netherlands;Turkey;Journal of Parkinson's Disease;Medicine & Health
387;Netherlands;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
592;Netherlands;United States;Journal of Parkinson's Disease;Medicine & Health
7;New Zealand;Portugal;Journal of Parkinson's Disease;Medicine & Health
6;New Zealand;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;New Zealand;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
32;New Zealand;United States;Journal of Parkinson's Disease;Medicine & Health
39;Nigeria;United States;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Poland;Journal of Parkinson's Disease;Medicine & Health
60;Norway;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Romania;Journal of Parkinson's Disease;Medicine & Health
7;Norway;Russia;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Slovakia;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Slovenia;Journal of Parkinson's Disease;Medicine & Health
22;Norway;Spain;Journal of Parkinson's Disease;Medicine & Health
192;Norway;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Norway;Turkey;Journal of Parkinson's Disease;Medicine & Health
152;Norway;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
268;Norway;United States;Journal of Parkinson's Disease;Medicine & Health
4;Oman;Sweden;Journal of Parkinson's Disease;Medicine & Health
12;Pakistan;Saudi Arabia;Journal of Parkinson's Disease;Medicine & Health
4;Pakistan;South Korea;Journal of Parkinson's Disease;Medicine & Health
8;Pakistan;United States;Journal of Parkinson's Disease;Medicine & Health
26;Peru;United States;Journal of Parkinson's Disease;Medicine & Health
27;Poland;Portugal;Journal of Parkinson's Disease;Medicine & Health
4;Poland;Romania;Journal of Parkinson's Disease;Medicine & Health
4;Poland;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Poland;Slovakia;Journal of Parkinson's Disease;Medicine & Health
14;Poland;Spain;Journal of Parkinson's Disease;Medicine & Health
12;Poland;Sweden;Journal of Parkinson's Disease;Medicine & Health
4;Poland;Switzerland;Journal of Parkinson's Disease;Medicine & Health
4;Poland;Tunisia;Journal of Parkinson's Disease;Medicine & Health
4;Poland;Turkey;Journal of Parkinson's Disease;Medicine & Health
45;Poland;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
8;Poland;United States;Journal of Parkinson's Disease;Medicine & Health
23;Portugal;Romania;Journal of Parkinson's Disease;Medicine & Health
27;Portugal;Serbia;Journal of Parkinson's Disease;Medicine & Health
27;Portugal;Slovakia;Journal of Parkinson's Disease;Medicine & Health
39;Portugal;Spain;Journal of Parkinson's Disease;Medicine & Health
56;Portugal;Sweden;Journal of Parkinson's Disease;Medicine & Health
70;Portugal;Switzerland;Journal of Parkinson's Disease;Medicine & Health
27;Portugal;Tunisia;Journal of Parkinson's Disease;Medicine & Health
27;Portugal;Turkey;Journal of Parkinson's Disease;Medicine & Health
161;Portugal;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
171;Portugal;United States;Journal of Parkinson's Disease;Medicine & Health
32;Qatar;United Kingdom;Journal of Parkinson's Disease;Medicine & Health
4;Romania;Serbia;Journal of Parkinson's Disease;Medicine & Health
4;Romania;Slovakia;Journal of Parkinson's Disease;Medicine & Health
4;Romania;Spain;Journal of Parkinson's Disease;Medicine & Health
